,Image,K=10,K=9,K=8,K=7,K=6,K=5,K=4,K=3,K=2
78,MB16CC003,1,8,1,5,1,2,1,0,1
79,MB16CC003,9,2,1,1,0,1,0,1,0
80,MB16CC003,9,2,1,1,0,1,0,1,0
81,MB16CC003,2,3,4,0,1,2,1,0,1
82,MB16CC003,2,3,4,0,1,2,1,0,1
83,MB16CC003,9,0,7,1,0,1,0,1,0
84,MB16CC003,2,3,4,0,1,2,1,0,1
85,MB16CC003,7,1,0,5,2,4,0,2,0
86,MB16CC003,9,0,7,1,0,1,0,1,0
87,MB16CC003,3,5,3,2,2,4,0,2,0
88,MB16CC003,2,3,4,0,1,2,1,0,1
89,MB16CC003,8,8,4,0,1,2,1,0,1
90,MB16CC003,2,3,4,0,1,2,1,0,1
91,MB16CC004,2,3,4,0,1,2,1,0,1
92,MB16CC004,2,3,4,0,1,2,1,0,1
93,MB16CC004,2,3,4,0,1,2,1,0,1
94,MB16CC004,2,3,4,0,1,2,1,0,1
95,MB16CC004,2,3,4,0,1,2,1,0,1
96,MB16CC004,2,3,4,0,1,2,1,0,1
97,MB16CC004,2,3,4,0,1,2,1,0,1
98,MB16CC004,2,3,4,0,1,2,1,0,1
99,MB16CC004,9,2,1,1,0,1,0,1,0
100,MB16CC004,2,3,4,0,1,2,1,0,1
101,MB16CC004,9,0,7,1,0,1,0,1,0
102,MB16CC004,2,3,4,0,1,2,1,0,1
103,MB16CC004,2,3,4,0,1,2,1,0,1
104,MB16CC004,2,3,4,0,1,2,1,0,1
105,MB16CC004,2,3,4,0,1,2,1,0,1
106,MB16CC004,2,3,4,0,1,2,1,0,1
107,MB16CC004,7,1,0,5,5,4,3,2,0
108,MB16CC004,2,3,4,0,1,2,1,0,1
109,MB16CC004,2,3,4,0,1,2,1,0,1
110,MB16CC004,9,0,7,1,0,1,0,1,0
111,MB16CC004,8,8,0,5,1,2,1,0,1
112,MB16CC004,2,3,4,0,1,2,1,0,1
113,MB16CC004,2,3,4,0,1,2,1,0,1
114,MB16CC004,2,3,4,0,1,2,1,0,1
115,MB16CC004,2,3,4,0,1,2,1,0,1
116,MB16CC004,9,0,7,1,0,1,0,1,0
117,MB16CC004,2,3,4,0,1,2,1,0,1
118,MB16CC004,2,3,4,0,1,2,1,0,1
119,MB16CC004,9,0,7,1,0,1,0,1,0
120,MB16CC004,7,1,6,3,5,4,3,2,0
121,MB16CC005,5,6,6,3,5,4,3,2,0
122,MB16CC005,5,6,6,3,5,4,3,2,0
123,MB16CC005,8,8,0,5,1,2,1,0,1
124,MB16CC005,7,1,0,5,1,4,1,2,0
125,MB16CC005,5,6,6,3,5,4,3,2,0
126,MB16CC005,2,3,4,0,1,2,1,0,1
127,MB16CC005,5,6,6,3,5,4,3,2,0
128,MB16CC005,5,6,6,3,5,4,3,2,0
129,MB16CC005,5,6,6,3,5,4,3,2,0
130,MB16CC005,5,6,6,3,5,4,3,2,0
131,MB16CC005,8,8,0,5,1,2,1,0,1
132,MB16CC005,5,6,6,3,5,4,3,2,0
133,MB16CC005,3,5,3,2,2,4,0,2,0
134,MB16CC005,8,8,0,5,1,2,1,0,1
135,MB16CC005,8,8,4,0,1,2,1,0,1
136,MB16CC005,5,6,6,3,5,4,3,2,0
137,MB16CC005,8,8,0,5,1,2,1,0,1
138,MB16CC005,2,3,4,0,1,2,1,0,1
139,MB16CC005,8,8,0,5,1,2,1,0,1
140,MB16CC005,8,8,0,5,1,2,1,0,1
141,MB16CC005,8,8,4,0,1,2,1,0,1
142,MB16CC005,9,0,7,1,0,1,0,1,0
143,MB16CC005,8,8,0,5,1,2,1,0,1
144,MB16CC005,8,8,4,0,1,2,1,0,1
145,MB16CC005,5,6,6,3,5,4,3,2,0
146,MB16CC005,8,8,4,0,1,2,1,0,1
147,MB16CC005,8,8,0,5,1,2,1,0,1
148,MB16CC005,8,8,0,5,1,2,1,0,1
149,MB16CC005,7,1,0,5,5,4,3,2,0
150,MB16CC005,8,8,0,5,1,2,1,0,1
151,MB16CC005,7,1,6,3,5,4,3,2,0
152,MB16CC005,8,8,0,5,1,2,1,0,1
153,MB16CC005,2,3,4,0,1,2,1,0,1
154,MB16CC005,8,8,0,5,1,2,1,0,1
155,MB16CC005,8,8,0,5,1,2,1,0,1
156,MB16CC005,2,3,4,0,1,2,1,0,1
157,MB16CC005,7,1,0,5,1,2,1,0,0
158,MB16CC005,3,5,3,2,2,4,0,2,0
159,MB16CC005,8,8,0,5,1,2,1,0,1
160,MB16CC005,8,8,0,5,1,2,1,0,1
161,MB16CC005,5,6,6,3,5,4,3,2,0
162,MB16CC005,8,8,4,0,1,2,1,0,1
163,MB16CC006,5,6,6,3,5,4,3,2,0
164,MB16CC006,8,8,0,5,1,2,1,0,1
165,MB16CC006,2,3,4,0,1,2,1,0,1
166,MB16CC006,5,6,6,3,5,4,3,2,0
167,MB16CC006,2,3,4,0,1,2,1,0,1
168,MB16CC006,8,8,0,5,1,2,1,0,1
169,MB16CC006,8,8,4,0,1,2,1,0,1
170,MB16CC006,8,8,0,5,1,2,1,0,1
171,MB16CC006,8,8,0,5,1,2,1,0,1
172,MB16CC006,8,8,0,5,1,2,1,0,1
173,MB16CC006,8,8,0,5,1,2,1,0,1
174,MB16CC006,5,6,6,3,5,4,3,2,0
175,MB16CC006,8,8,0,5,1,2,1,0,1
176,MB16CC006,8,8,4,0,1,2,1,0,1
177,MB16CC006,7,1,0,5,1,2,1,0,1
178,MB16CC007,3,5,3,2,2,4,0,2,0
179,MB16CC007,5,6,6,3,5,4,3,2,0
180,MB16CC007,2,3,4,0,1,2,1,0,1
181,MB16CC007,1,2,1,5,0,1,0,1,0
182,MB16CC007,1,8,4,5,1,2,1,0,1
183,MB16CC007,3,5,3,2,2,4,3,2,0
184,MB16CC007,3,5,3,2,2,4,3,2,0
185,MB16CC007,2,3,4,0,1,2,1,0,1
186,MB16CC007,6,0,7,1,0,1,0,1,0
187,MB16CC007,5,6,6,3,5,4,3,2,0
188,MB16CC007,5,6,6,3,5,4,3,2,0
189,MB16CC007,9,0,7,1,0,1,0,1,0
190,MB16CC007,9,0,7,1,0,1,0,1,0
191,MB16CC007,7,1,6,3,5,4,3,2,0
192,MB16CC007,5,6,6,3,5,4,3,2,0
193,MB16CC007,3,5,3,2,2,4,0,2,0
194,MB16CC007,5,6,6,3,5,4,3,2,0
195,MB16CC007,7,1,6,3,5,4,3,2,0
196,MB16CC007,2,3,4,0,1,2,1,0,1
197,MB16CC007,7,1,0,5,1,2,1,0,0
198,MB16CC007,9,0,7,1,0,1,0,1,0
199,MB16CC007,8,8,4,0,1,2,1,0,1
200,MB16CC007,2,3,4,0,1,2,1,0,1
201,MB16CC007,2,3,4,0,1,2,1,0,1
202,MB16CC007,9,2,1,1,0,1,0,1,0
203,MB16CC007,8,8,0,5,1,2,1,0,1
204,MB16CC007,3,5,3,2,2,4,0,2,0
205,MB16CC007,3,5,3,2,2,4,0,2,0
206,MB16CC007,3,5,3,2,2,4,0,2,0
207,MB16CC007,8,8,4,0,1,2,1,0,1
208,MB16CC008,8,8,0,5,1,2,1,0,1
209,MB16CC008,2,3,4,0,1,2,1,0,1
210,MB16CC008,9,0,7,1,0,1,0,1,0
211,MB16CC008,9,0,7,1,0,1,0,1,0
212,MB16CC008,2,3,4,0,1,2,1,0,1
213,MB16CC008,6,0,7,1,0,1,0,1,0
214,MB16CC008,1,2,1,5,0,1,0,1,0
215,MB16CC008,9,0,7,1,0,1,0,1,0
216,MB16CC008,7,1,0,5,1,4,1,2,0
217,MB16CC008,2,3,4,0,1,2,1,0,1
218,MB16CC008,8,8,4,0,1,2,1,0,1
219,MB16CC008,2,3,4,0,1,2,1,0,1
220,MB16CC008,9,0,7,1,0,1,0,1,0
221,MB16CC008,9,0,7,1,0,1,0,1,0
222,MB16CC008,7,1,0,5,5,4,3,2,0
223,MB16CC008,2,3,4,0,1,2,1,0,1
224,MB16CC008,8,8,4,0,1,2,1,0,1
225,MB16CC008,2,3,4,0,1,2,1,0,1
226,MB16CC008,1,2,1,1,0,1,0,1,0
227,MB16CC008,2,3,4,0,1,2,1,0,1
228,MB16CC008,7,1,0,5,5,4,3,2,0
229,MB16CC008,8,8,0,5,1,2,1,0,1
230,MB16CC008,2,3,4,0,1,2,1,0,1
231,MB16CC008,1,2,1,5,1,2,0,0,0
232,MB16CC008,2,3,4,0,1,2,1,0,1
233,MB16CC008,2,3,4,0,1,2,1,0,1
234,MB16CC008,8,8,4,0,1,2,1,0,1
235,MB16CC008,9,2,1,1,0,1,0,1,0
236,MB16CC008,1,2,1,1,0,1,0,1,0
237,MB16CC008,2,3,4,0,1,2,1,0,1
238,MB16CC008,9,0,7,1,0,1,0,1,0
239,MB16CC009,2,3,4,0,1,2,1,0,1
240,MB16CC009,2,3,4,0,1,2,1,0,1
241,MB16CC009,2,3,4,0,1,2,1,0,1
242,MB16CC009,2,3,4,0,1,2,1,0,1
243,MB16CC009,8,8,0,5,1,2,1,0,1
244,MB16CC009,8,8,4,0,1,2,1,0,1
245,MB16CC009,2,8,4,0,1,2,1,0,1
246,MB16CC009,2,3,4,0,1,2,1,0,1
247,MB16CC009,8,8,0,5,1,2,1,0,1
248,MB16CC009,8,8,4,5,1,2,1,0,1
249,MB16CC009,9,0,7,1,0,1,0,1,0
250,MB16CC009,9,0,7,1,0,1,0,1,0
251,MB16CC009,8,8,4,0,1,2,1,0,1
252,MB16CC009,7,1,0,5,1,2,1,0,1
253,MB16CC009,8,8,4,5,1,2,1,0,1
254,MB16CC009,2,3,4,0,1,2,1,0,1
255,MB16CC009,2,3,4,0,1,2,1,0,1
256,MB16CC009,1,8,1,5,1,2,1,0,1
257,MB16CC009,1,2,1,1,0,1,0,1,0
258,MB16CC009,2,3,4,0,1,2,1,0,1
259,MB16CC009,7,1,0,5,1,2,1,0,1
260,MB16CC009,1,2,1,1,0,1,0,1,0
261,MB16CC009,8,8,0,5,1,2,1,0,1
262,MB16CC009,2,3,4,0,1,2,1,0,1
263,MB16CC009,2,3,4,0,1,2,1,0,1
264,MB16CC009,5,6,6,3,5,4,3,2,0
265,MB16CC009,2,3,4,0,1,2,1,0,1
266,MB16CC009,2,3,4,0,1,2,1,0,1
267,MB16CC009,2,3,4,0,1,2,1,0,1
268,MB16CC009,9,2,1,1,0,1,0,1,0
269,MB16CC009,7,1,0,5,5,4,3,2,0
270,MB16CC009,2,3,4,0,1,2,1,0,1
271,MB16CC010,5,6,6,3,5,4,3,2,0
272,MB16CC010,2,3,4,0,1,2,1,0,1
273,MB16CC010,2,3,4,0,1,2,1,0,1
274,MB16CC010,1,2,1,1,0,1,0,1,0
275,MB16CC010,2,3,4,0,1,2,1,0,1
276,MB16CC010,3,5,3,2,2,4,0,2,0
277,MB16CC010,3,5,3,2,2,4,0,2,0
278,MB16CC010,2,3,4,0,1,2,1,0,1
279,MB16CC010,9,2,7,1,0,1,0,1,0
280,MB16CC010,9,2,1,1,0,1,0,1,0
281,MB16CC010,7,1,0,5,5,4,3,2,0
282,MB16CC010,9,2,1,1,0,1,0,1,0
283,MB16CC010,8,8,0,5,1,2,1,0,1
284,MB16CC010,5,6,6,3,5,4,3,2,0
285,MB16CC010,3,5,3,2,2,4,0,2,0
286,MB16CC010,3,5,3,2,2,4,0,2,0
287,MB16CC010,8,8,0,5,1,2,1,0,1
288,MB16CC010,2,3,4,0,1,2,1,0,1
289,MB16CC010,9,2,1,1,0,1,0,1,0
290,MB16CC010,2,3,4,0,1,2,1,0,1
291,MB16CC010,5,6,6,3,5,4,3,2,0
292,MB16CC010,2,3,4,0,1,2,1,0,1
293,MB16CC010,2,3,4,0,1,2,1,0,1
294,MB16CC010,8,8,4,0,1,2,1,0,1
295,MB16CC010,2,3,4,0,1,2,1,0,1
296,MB16CC010,5,6,6,3,5,4,3,2,0
297,MB16CC010,8,8,4,5,1,2,1,0,1
298,MB16CC010,2,3,4,0,1,2,1,0,1
299,MB16CC010,2,3,4,0,1,2,1,0,1
300,MB16CC010,5,6,6,3,5,4,3,2,0
301,MB16CC010,2,3,4,0,1,2,1,0,1
302,MB16CC010,8,8,4,0,1,2,1,0,1
303,MB16CC010,9,2,1,1,0,1,0,1,0
304,MB16CC010,5,6,6,3,5,4,3,2,0
305,MB16CC010,2,3,4,0,1,2,1,0,1
306,MB16CC010,3,5,3,2,2,4,0,2,0
307,MB16CC010,8,8,4,0,1,2,1,0,1
308,MB16CC010,2,3,4,0,1,2,1,0,1
309,MB16CC010,9,2,1,1,0,1,0,1,0
310,MB16CC010,1,2,1,5,0,1,0,1,0
311,MB16CC010,9,0,7,1,0,1,0,1,0
312,MB16CC010,2,3,4,0,1,2,1,0,1
313,MB16CC010,5,6,6,3,5,4,3,2,0
314,MB16CC010,2,3,4,0,1,2,1,0,1
315,MB16CC010,2,3,4,0,1,2,1,0,1
316,MB16CC011,5,6,6,3,5,4,3,2,0
317,MB16CC011,2,3,4,0,1,2,1,0,1
318,MB16CC011,5,6,6,3,5,4,3,2,0
319,MB16CC011,7,1,0,3,5,4,3,2,0
320,MB16CC011,5,6,6,3,5,4,3,2,0
321,MB16CC011,5,6,6,3,5,4,3,2,0
322,MB16CC011,1,2,1,5,0,1,0,1,0
323,MB16CC011,5,6,6,3,5,4,3,2,0
324,MB16CC011,5,6,6,3,5,4,3,2,0
325,MB16CC011,1,2,1,5,0,1,0,1,0
326,MB16CC011,8,8,0,5,1,2,1,0,1
327,MB16CC011,5,6,6,3,5,4,3,2,0
328,MB16CC011,5,6,6,3,5,4,3,2,0
329,MB16CC011,5,6,6,3,5,4,3,2,0
330,MB16CC011,2,3,4,0,1,2,1,0,1
331,MB16CC011,5,6,6,3,5,4,3,2,0
332,MB16CC011,2,3,4,0,1,2,1,0,1
333,MB16CC011,1,2,1,5,0,1,0,1,0
334,MB16CC011,2,3,4,0,1,2,1,0,1
335,MB16CC011,1,2,1,1,0,1,0,1,0
336,MB16CC011,1,2,1,5,0,1,0,1,0
337,MB16CC011,1,2,1,5,0,1,0,1,0
338,MB16CC011,3,5,3,2,2,4,0,2,0
339,MB16CC011,3,5,3,2,2,4,0,2,0
340,MB16CC011,2,3,4,0,1,2,1,0,1
341,MB16CC011,1,8,1,5,1,2,1,0,1
342,MB16CC011,3,5,3,2,2,4,0,2,0
343,MB16CC011,2,3,4,0,1,2,1,0,1
344,MB16CC011,1,2,1,5,0,1,0,1,0
345,MB16CC011,2,3,4,0,1,2,1,0,1
346,MB16CC011,2,3,4,0,1,2,1,0,1
347,MB16CC011,2,3,4,0,1,2,1,0,1
348,MB16CC011,8,8,0,5,1,2,1,0,1
349,MB16CC011,5,6,6,3,5,4,3,2,0
350,MB16CC011,8,8,0,5,1,2,1,0,1
351,MB16CC011,1,2,1,1,0,1,0,1,0
352,MB16CC011,5,6,6,3,5,4,3,2,0
353,MB16CC011,5,6,6,3,5,4,3,2,0
354,MB16CC011,5,6,6,3,5,4,3,2,0
355,MB16CC011,5,6,6,3,5,4,3,2,0
356,MB16CC011,2,3,4,0,1,2,1,0,1
357,MB16CC011,3,5,3,2,2,4,0,2,0
358,MB16CC011,5,6,6,3,5,4,3,2,0
359,MB16CC011,8,8,0,5,1,2,1,0,1
360,MB16CC011,8,8,4,0,1,2,1,0,1
361,MB16CC011,5,6,6,3,5,4,3,2,0
362,MB16CC011,7,1,0,5,5,4,3,2,0
363,MB16CC011,2,3,4,0,1,2,1,0,1
364,MB16CC012,1,2,1,5,1,2,1,0,1
365,MB16CC012,2,8,4,0,1,2,1,0,1
366,MB16CC012,2,3,4,0,1,2,1,0,1
367,MB16CC012,5,6,6,3,5,4,3,2,0
368,MB16CC012,2,3,4,0,1,2,1,0,1
369,MB16CC012,5,6,6,3,5,4,3,2,0
370,MB16CC012,5,6,6,3,5,4,3,2,0
371,MB16CC012,5,6,6,3,5,4,3,2,0
372,MB16CC012,9,2,1,1,0,1,0,1,0
373,MB16CC012,5,6,6,3,5,4,3,2,0
374,MB16CC012,2,3,4,0,1,2,1,0,1
375,MB16CC012,2,3,4,0,1,2,1,0,1
376,MB16CC012,5,6,6,3,5,4,3,2,0
377,MB16CC012,1,2,1,5,1,2,1,0,1
378,MB16CC012,5,6,6,3,5,4,3,2,0
379,MB16CC012,0,4,5,6,4,3,0,1,0
380,MB16CC012,0,4,5,6,4,3,0,1,0
381,MB16CC012,0,4,5,6,4,3,0,1,0
382,MB16CC012,0,4,5,6,4,3,0,1,0
383,MB16CC012,0,4,5,6,4,3,0,1,0
384,MB16CC012,0,4,5,6,4,3,0,1,0
385,MB16CC012,0,4,5,6,4,3,0,1,0
386,MB16CC012,0,4,5,6,4,3,0,1,0
387,MB16CC012,0,4,5,6,4,3,0,1,0
388,MB16CC012,0,4,5,6,4,3,0,1,0
389,MB16CC012,0,4,5,6,4,3,0,1,0
390,MB16CC012,0,4,5,6,4,3,0,1,0
391,MB16CC012,0,4,5,6,4,3,0,1,0
392,MB16CC012,0,4,5,6,4,3,0,1,0
393,MB16CC012,0,4,5,6,4,3,0,1,0
394,MB16CC012,3,5,3,2,2,4,0,2,0
395,MB16CC012,1,8,1,5,1,2,1,0,1
396,MB16CC012,2,3,4,0,1,2,1,0,1
397,MB16CC012,2,3,4,0,1,2,1,0,1
398,MB16CC012,1,2,1,5,1,2,1,0,1
399,MB16CC012,1,8,4,5,1,2,1,0,1
400,MB16CC012,2,3,4,0,1,2,1,0,1
401,MB16CC012,3,5,3,2,2,4,0,2,0
402,MB16CC012,3,5,3,2,2,4,0,2,0
403,MB16CC012,2,3,4,0,1,2,1,0,1
404,MB16CC012,2,3,4,0,1,2,1,0,1
405,MB16CC012,8,8,4,0,1,2,1,0,1
406,MB16CC012,2,3,4,0,1,2,1,0,1
407,MB16CC012,2,3,4,0,1,2,1,0,1
408,MB16CC012,2,3,4,0,1,2,1,0,1
409,MB16CC013,9,0,7,1,0,1,0,1,0
410,MB16CC013,2,3,4,0,1,2,1,0,1
411,MB16CC013,6,0,7,1,0,1,0,1,0
412,MB16CC013,9,0,7,1,0,1,0,1,0
413,MB16CC013,9,0,7,1,0,1,0,1,0
414,MB16CC013,9,0,7,1,0,1,0,1,0
415,MB16CC013,9,0,7,1,0,1,0,1,0
416,MB16CC013,2,3,4,0,1,2,1,0,1
417,MB16CC013,9,0,7,1,0,1,0,1,0
418,MB16CC013,3,5,3,2,2,4,0,2,0
419,MB16CC013,3,5,3,2,2,4,0,2,0
420,MB16CC013,3,5,3,2,2,4,0,2,0
421,MB16CC013,3,5,3,2,2,4,0,2,0
422,MB16CC013,9,0,7,1,0,1,0,1,0
423,MB16CC013,3,5,3,2,2,4,0,2,0
424,MB16CC013,9,0,7,1,0,1,0,1,0
425,MB16CC013,3,5,3,2,2,4,0,2,0
426,MB16CC013,9,0,7,1,0,1,0,1,0
427,MB16CC013,9,0,7,1,0,1,0,1,0
428,MB16CC013,9,0,7,1,0,1,0,1,0
429,MB16CC013,9,0,7,1,0,1,0,1,0
430,MB16CC013,6,0,7,1,0,1,0,1,0
431,MB16CC013,3,5,3,2,2,4,0,2,0
432,MB16CC013,9,0,7,1,0,1,0,1,0
433,MB16CC013,3,5,3,2,2,4,0,2,0
434,MB16CC013,3,5,3,2,2,4,0,2,0
435,MB16CC013,9,0,7,1,0,1,0,1,0
436,MB16CC013,9,0,7,1,0,1,0,1,0
437,MB16CC013,9,0,7,1,0,1,0,1,0
438,MB16CC013,3,5,3,2,2,4,0,2,0
439,MB16CC013,1,2,1,5,0,1,0,1,0
440,MB16CC013,6,0,7,1,0,1,0,1,0
441,MB16CC013,9,0,7,1,0,1,0,1,0
442,MB16CC013,3,5,3,2,2,4,0,2,0
443,MB16CC013,6,0,7,1,0,1,0,1,0
444,MB16CC013,2,3,4,0,1,2,1,0,1
445,MB16CC013,9,2,7,1,0,1,0,1,0
446,MB16CC013,3,5,3,2,2,4,0,2,0
447,MB16CC013,3,5,3,2,2,4,0,2,0
448,MB16CC013,3,5,3,2,2,4,0,2,0
449,MB16CC013,9,2,1,1,0,1,0,1,0
450,MB16CC013,6,0,7,1,0,1,0,1,0
451,MB16CC013,3,5,3,2,2,4,0,2,0
452,MB16CC013,9,0,7,1,0,1,0,1,0
453,MB16CC013,1,2,1,1,0,1,0,1,0
454,MB16CC014,3,5,3,2,2,4,0,2,0
455,MB16CC014,5,6,6,3,5,4,3,2,0
456,MB16CC014,5,6,6,3,5,4,3,2,0
457,MB16CC014,5,6,6,3,5,4,3,2,0
458,MB16CC014,5,6,6,3,5,4,3,2,0
459,MB16CC014,3,5,3,2,2,4,0,2,0
460,MB16CC014,5,6,6,3,5,4,3,2,0
461,MB16CC014,2,3,4,0,1,2,1,0,1
462,MB16CC014,9,0,7,1,0,1,0,1,0
463,MB16CC014,3,5,3,2,2,4,0,2,0
464,MB16CC014,2,3,4,0,1,2,1,0,1
465,MB16CC014,5,6,6,3,5,4,3,2,0
466,MB16CC014,8,8,4,0,1,2,1,0,1
467,MB16CC014,5,6,6,3,5,4,3,2,0
468,MB16CC014,2,3,4,0,1,2,1,0,1
469,MB16CC014,2,3,4,0,1,2,1,0,1
470,MB16CC014,3,5,3,2,2,4,0,2,0
471,MB16CC014,3,5,3,2,2,4,0,2,0
472,MB16CC014,3,5,3,2,2,4,0,2,0
473,MB16CC014,3,5,3,2,2,4,0,2,0
474,MB16CC014,2,3,4,0,1,2,1,0,1
475,MB16CC014,3,5,3,2,2,4,0,2,0
476,MB16CC014,2,3,4,0,1,2,1,0,1
477,MB16CC014,2,3,4,0,1,2,1,0,1
478,MB16CC014,8,8,4,0,1,2,1,0,1
479,MB16CC014,5,6,6,3,5,4,3,2,0
480,MB16CC014,8,8,4,0,1,2,1,0,1
481,MB16CC014,2,3,4,0,1,2,1,0,1
482,MB16CC014,5,6,6,3,5,4,3,2,0
483,MB16CC014,8,8,4,0,1,2,1,0,1
484,MB16CC014,8,8,0,5,1,2,1,0,1
485,MB16CC014,8,8,0,5,1,2,1,0,1
486,MB16CC014,2,3,4,0,1,2,1,0,1
487,MB16CC014,9,0,7,1,0,1,0,1,0
488,MB16CC014,8,8,0,5,1,2,1,0,1
489,MB16CC014,3,5,3,2,2,4,0,2,0
490,MB16CC014,3,5,3,2,2,4,0,2,0
491,MB16CC014,9,0,7,1,0,1,0,1,0
492,MB16CC014,2,3,4,0,1,2,1,0,1
493,MB16CC014,1,2,1,1,0,1,0,1,0
494,MB16CC014,2,3,4,0,1,2,1,0,1
495,MB16CC014,2,3,4,0,1,2,1,0,1
496,MB16CC014,2,8,4,0,1,2,1,0,1
497,MB16CC014,3,5,3,2,2,4,0,2,0
498,MB16CC014,9,2,1,1,0,1,0,1,0
499,MB16CC015,5,6,6,3,5,4,3,2,0
500,MB16CC015,3,5,3,2,2,4,0,2,0
501,MB16CC015,3,5,3,2,2,4,0,2,0
502,MB16CC015,3,5,3,2,2,4,0,2,0
503,MB16CC015,2,3,4,0,1,2,1,0,1
504,MB16CC015,2,8,4,0,1,2,1,0,1
505,MB16CC015,3,5,3,2,2,4,3,2,0
506,MB16CC015,3,5,3,2,2,4,3,2,0
507,MB16CC015,7,1,6,3,5,4,3,2,0
508,MB16CC015,3,5,3,2,2,4,0,2,0
509,MB16CC015,3,5,3,2,2,4,0,2,0
510,MB16CC015,3,5,3,2,2,4,0,2,0
511,MB16CC015,5,6,6,3,5,4,3,2,0
512,MB16CC015,3,5,3,2,2,4,0,2,0
513,MB16CC015,3,5,3,2,2,4,0,2,0
514,MB16CC015,3,5,3,2,2,4,0,2,0
