,Image,K=10,K=9,K=8,K=7,K=6,K=5,K=4,K=3,K=2
114,MB16CC004,1,4,4,5,4,3,1,0,0
115,MB16CC004,0,0,0,6,0,0,0,2,1
116,MB16CC004,7,6,1,4,1,1,2,1,0
117,MB16CC004,3,8,7,3,3,2,3,0,1
118,MB16CC004,0,0,0,6,0,0,0,2,1
119,MB16CC004,2,1,5,0,1,1,2,1,0
120,MB16CC005,2,1,5,0,1,1,2,1,0
121,MB16CC005,2,1,5,0,1,1,2,1,0
122,MB16CC005,2,1,5,0,1,1,2,1,0
123,MB16CC005,2,1,5,0,1,1,2,1,0
124,MB16CC005,2,1,5,0,1,1,2,1,0
125,MB16CC005,1,4,4,5,4,3,1,1,0
126,MB16CC005,2,1,5,0,1,1,2,1,0
127,MB16CC005,2,1,5,0,1,1,2,1,0
128,MB16CC005,2,1,5,0,1,1,2,1,0
129,MB16CC005,2,1,5,0,1,1,2,1,0
130,MB16CC005,2,1,5,0,1,1,2,1,0
131,MB16CC005,2,1,5,0,1,1,2,1,0
132,MB16CC005,1,4,4,5,4,3,1,0,0
133,MB16CC005,2,1,5,0,1,1,2,1,0
134,MB16CC005,1,4,4,5,4,3,1,1,0
135,MB16CC005,2,1,5,0,1,1,2,1,0
136,MB16CC005,2,1,5,0,1,1,2,1,0
137,MB16CC005,1,4,4,5,4,3,1,1,0
138,MB16CC005,7,6,1,4,1,1,2,1,0
139,MB16CC005,2,1,5,0,1,1,2,1,0
140,MB16CC005,9,2,2,2,2,2,1,0,0
141,MB16CC005,0,0,0,6,0,0,0,2,1
142,MB16CC005,2,1,5,0,1,1,2,1,0
143,MB16CC005,3,8,7,3,3,2,3,0,1
144,MB16CC005,2,1,5,0,1,1,2,1,0
145,MB16CC005,7,6,1,4,4,3,2,1,0
146,MB16CC005,2,1,5,0,1,1,2,1,0
147,MB16CC005,2,1,5,0,1,1,2,1,0
148,MB16CC005,2,1,5,0,1,1,2,1,0
149,MB16CC005,2,1,5,0,1,1,2,1,0
150,MB16CC005,2,1,5,0,1,1,2,1,0
151,MB16CC005,2,1,5,0,1,1,2,1,0
152,MB16CC005,5,7,2,5,2,3,1,0,0
153,MB16CC005,2,1,5,0,1,1,2,1,0
154,MB16CC005,2,1,5,0,1,1,2,1,0
155,MB16CC005,7,6,1,4,4,3,2,1,0
156,MB16CC005,2,1,5,0,1,1,2,1,0
157,MB16CC005,2,1,5,0,1,1,2,1,0
158,MB16CC005,2,1,5,0,1,1,2,1,0
159,MB16CC005,2,1,5,0,1,1,2,1,0
160,MB16CC005,2,1,5,0,1,1,2,1,0
161,MB16CC005,7,6,1,4,1,1,2,1,0
162,MB16CC006,2,1,5,0,1,1,2,1,0
163,MB16CC006,2,1,5,0,1,1,2,1,0
164,MB16CC006,5,7,4,5,4,3,1,0,0
165,MB16CC006,2,1,5,0,1,1,2,1,0
166,MB16CC006,9,2,2,2,2,2,1,0,0
167,MB16CC006,2,1,5,0,1,1,2,1,0
168,MB16CC006,2,1,5,0,1,1,2,1,0
169,MB16CC006,7,6,1,4,1,1,2,1,0
170,MB16CC006,2,1,5,0,1,1,2,1,0
171,MB16CC006,2,1,5,0,1,1,2,1,0
172,MB16CC006,2,1,5,0,1,1,2,1,0
173,MB16CC006,2,1,5,0,1,1,2,1,0
174,MB16CC006,2,1,5,0,1,1,2,1,0
175,MB16CC006,2,1,5,0,1,1,2,1,0
176,MB16CC006,2,1,5,0,1,1,2,1,0
177,MB16CC007,2,1,5,0,1,1,2,1,0
178,MB16CC007,2,1,5,0,1,1,2,1,0
179,MB16CC007,2,1,5,0,1,1,2,1,0
180,MB16CC007,4,5,6,1,5,4,0,2,1
181,MB16CC007,8,5,6,6,0,0,0,2,1
182,MB16CC007,2,1,5,0,1,1,2,1,0
183,MB16CC007,2,1,5,0,1,1,2,1,0
184,MB16CC007,1,4,1,4,4,3,2,1,0
185,MB16CC007,0,0,0,6,0,0,0,2,1
186,MB16CC007,2,1,5,0,1,1,2,1,0
187,MB16CC007,2,1,5,0,1,1,2,1,0
188,MB16CC007,0,0,0,6,0,0,0,2,1
189,MB16CC007,0,0,0,6,0,0,0,2,1
190,MB16CC007,2,1,5,0,1,1,2,1,0
191,MB16CC007,2,1,5,0,1,1,2,1,0
192,MB16CC007,2,1,5,0,1,1,2,1,0
193,MB16CC007,2,1,5,0,1,1,2,1,0
194,MB16CC007,2,1,5,0,1,1,2,1,0
195,MB16CC007,1,4,1,4,4,3,2,1,0
196,MB16CC007,2,1,5,0,1,1,2,1,0
197,MB16CC007,0,0,0,6,0,0,0,2,1
198,MB16CC007,2,1,5,0,1,1,2,1,0
199,MB16CC007,7,6,1,4,1,1,2,1,0
200,MB16CC007,3,8,7,3,3,2,3,0,1
201,MB16CC007,0,0,0,6,0,0,0,2,1
202,MB16CC007,7,6,1,4,1,1,2,1,0
203,MB16CC007,2,1,5,0,1,1,2,1,0
204,MB16CC007,2,1,5,0,1,1,2,1,0
205,MB16CC007,2,1,5,0,1,1,2,1,0
206,MB16CC007,2,1,5,0,1,1,2,1,0
207,MB16CC008,5,7,2,5,2,3,1,0,0
208,MB16CC008,8,0,0,6,0,0,0,2,1
