,Image,K=10,K=9,K=8,K=7,K=6,K=5,K=4,K=3,K=2
465,MB16CC016,5,7,0,6,1,0,2,1,1
466,MB16CC016,5,7,2,1,1,0,2,2,1
467,MB16CC016,7,0,4,4,0,3,0,2,0
468,MB16CC016,5,7,0,1,1,0,2,2,1
469,MB16CC016,5,7,0,1,1,0,2,2,1
470,MB16CC016,5,7,0,6,1,0,2,2,1
471,MB16CC016,5,7,2,1,1,0,2,2,1
472,MB16CC016,5,7,2,1,1,0,2,2,1
473,MB16CC016,5,7,0,4,1,0,2,2,1
474,MB16CC016,5,7,2,1,1,0,2,2,1
475,MB16CC016,5,7,2,1,1,0,2,2,1
476,MB16CC016,4,2,0,6,1,2,2,1,1
477,MB16CC016,5,7,2,4,0,0,2,2,1
478,MB16CC016,1,3,2,1,0,4,0,2,1
479,MB16CC016,5,7,0,1,1,0,2,2,1
480,MB16CC016,5,7,2,1,1,0,2,2,1
481,MB16CC016,5,7,2,1,1,0,2,2,1
482,MB16CC016,5,7,0,4,0,0,2,2,1
483,MB16CC016,5,7,2,1,1,0,2,2,1
484,MB16CC016,0,2,0,4,1,0,2,2,0
485,MB16CC016,5,7,0,1,1,0,2,2,1
486,MB16CC016,5,7,0,1,1,0,2,2,1
487,MB16CC016,5,7,2,1,1,0,2,2,1
488,MB16CC016,5,7,0,4,0,0,2,2,1
489,MB16CC016,5,7,0,4,1,0,2,2,1
490,MB16CC016,5,7,2,1,1,0,2,2,1
491,MB16CC016,1,7,2,1,1,0,0,2,1
492,MB16CC016,5,7,2,1,1,0,2,2,1
493,MB16CC016,0,0,4,4,0,2,3,0,0
494,MB16CC016,5,7,2,1,1,0,2,2,1
495,MB16CC016,5,7,0,1,1,0,2,2,1
496,MB16CC016,5,7,0,1,1,0,2,2,1
497,MB16CC016,5,7,2,1,1,0,2,2,1
498,MB16CC016,5,7,0,1,1,0,2,2,1
499,MB16CC016,5,7,2,1,1,0,2,2,1
500,MB16CC016,5,7,2,1,1,0,2,2,1
501,MB16CC016,5,7,2,1,1,0,2,2,1
502,MB16CC016,7,0,4,4,0,3,0,2,0
503,MB16CC016,4,2,0,6,1,2,2,1,1
504,MB16CC016,7,0,4,4,0,0,2,2,0
505,MB16CC016,1,3,2,1,1,0,0,2,1
506,MB16CC016,1,3,2,1,1,0,0,2,1
507,MB16CC016,5,7,2,1,1,0,2,2,1
508,MB16CC017,1,3,1,3,5,4,0,2,1
509,MB16CC017,9,6,5,2,4,2,3,0,0
510,MB16CC017,7,0,4,0,0,3,3,0,0
